"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"94",10061127,"HY249543","05/06/2015 02:47:00 PM","065XX S LAFLIN ST","4625","OTHER OFFENSE","PAROLE VIOLATION","RESIDENCE PORCH/HALLWAY","true","false",725,7,17,67,"26",1167463,1861304,2015,"02/10/2018 03:50:01 PM",41.774966553,-87.661655161,"(41.774966553, -87.661655161)"
"95",10061132,"HY248693","01/01/2015 12:00:00 AM","025XX W MARQUETTE RD","1751","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER","APARTMENT","false","false",832,8,15,66,"20",1160426,1860138,2015,"02/10/2018 03:50:01 PM",41.771914807,-87.687484033,"(41.771914807, -87.687484033)"
"96",10061133,"HY249631","05/06/2015 12:30:00 PM","033XX W MONTROSE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENTIAL YARD (FRONT/BACK)","false","false",1724,17,33,14,"14",1153166,1929041,2015,"02/10/2018 03:50:01 PM",41.961138829,-87.712269852,"(41.961138829, -87.712269852)"
"97",10061135,"HY249628","05/06/2015 03:00:00 PM","034XX W ROOSEVELT RD","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",1133,11,24,29,"06",1153585,1894496,2015,"02/10/2018 03:50:01 PM",41.866335979,-87.711649982,"(41.866335979, -87.711649982)"
"98",10061136,"HY249614","03/13/2015 01:00:00 PM","001XX N STATE ST","0810","THEFT","OVER $500","CTA TRAIN","false","false",111,1,42,32,"06",1176330,1901649,2015,"02/10/2018 03:50:01 PM",41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
"99",10061139,"HY249661","05/06/2015 09:00:00 AM","029XX S STATE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER","false","false",133,1,3,35,"11",1176813,1885571,2015,"02/10/2018 03:50:01 PM",41.841351913,-87.626648042,"(41.841351913, -87.626648042)"
"100",10061140,"HY249517","05/06/2015 01:30:00 PM","0000X E OHIO ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",1834,18,42,8,"06",1176817,1904214,2015,"02/10/2018 03:50:01 PM",41.892509386,-87.626069718,"(41.892509386, -87.626069718)"
"101",10061141,"HY249668","05/06/2015 05:20:00 PM","068XX S MORGAN ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",724,7,17,68,"26",1170822,1859534,2015,"02/10/2018 03:50:01 PM",41.770036806,-87.649393152,"(41.770036806, -87.649393152)"
"102",10061144,"HY249652","05/01/2015 09:00:00 AM","010XX W NORTH SHORE AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","RESIDENCE","false","false",2432,24,49,1,"11",1167787,1944670,2015,"02/10/2018 03:50:01 PM",42.003721833,-87.658062408,"(42.003721833, -87.658062408)"
"103",10061146,"HY249627","03/28/2015 08:26:00 PM","001XX N STATE ST","0890","THEFT","FROM BUILDING","OTHER","false","false",111,1,42,32,"06",1176352,1900918,2015,"02/10/2018 03:50:01 PM",41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
"104",10061147,"HY249657","05/06/2015 09:00:00 AM","029XX S STATE ST","0820","THEFT","$500 AND UNDER","STREET","false","false",133,1,3,35,"06",1176813,1885571,2015,"02/10/2018 03:50:01 PM",41.841351913,-87.626648042,"(41.841351913, -87.626648042)"
"105",10061148,"HY249629","05/06/2015 02:56:00 PM","017XX N CLARK ST","0820","THEFT","$500 AND UNDER","STREET","false","false",1814,18,43,7,"06",1174732,1912103,2015,"02/10/2018 03:50:01 PM",41.914204099,-87.633490624,"(41.914204099, -87.633490624)"
"106",10061149,"HY249708","05/06/2015 12:00:00 PM","063XX S CALUMET AVE","0890","THEFT","FROM BUILDING","SCHOOL, PUBLIC, BUILDING","false","false",312,3,20,69,"06",1179551,1862782,2015,"02/10/2018 03:50:01 PM",41.778754713,-87.617297398,"(41.778754713, -87.617297398)"
"107",10061150,"HY249591","05/06/2015 09:00:00 AM","072XX S CORNELL AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","true",324,3,5,43,"26",1188487,1857351,2015,"02/10/2018 03:50:01 PM",41.763642744,-87.584711108,"(41.763642744, -87.584711108)"
"108",10061151,"HY249600","05/06/2015 03:15:00 PM","060XX S ROCKWELL ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",825,8,15,66,"14",1160074,1864580,2015,"02/10/2018 03:50:01 PM",41.784111527,-87.688652292,"(41.784111527, -87.688652292)"
"109",10061152,"HY249528","05/05/2015 09:05:00 PM","088XX S PAULINA ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false",2221,22,21,71,"11",1166554,1846087,2015,"02/10/2018 03:50:01 PM",41.733228419,-87.665420499,"(41.733228419, -87.665420499)"
"110",10061153,"HY249559","05/06/2015 03:00:00 PM","009XX W 114TH PL","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false",2234,22,34,75,"06",1171934,1828841,2015,"02/10/2018 03:50:01 PM",41.685786555,-87.646215127,"(41.685786555, -87.646215127)"
"111",10061154,"HY249651","05/06/2015 04:56:00 PM","061XX S COTTAGE GROVE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",313,3,20,42,"08B",1182620,1864479,2015,"02/10/2018 03:50:01 PM",41.783340761,-87.605993706,"(41.783340761, -87.605993706)"
"112",10061155,"HY249688","05/06/2015 05:41:00 PM","023XX N MELVINA AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",2512,25,29,19,"26",1134690,1914820,2015,"02/10/2018 03:50:01 PM",41.922462239,-87.780535588,"(41.922462239, -87.780535588)"
"113",10061156,"HY249659","05/05/2015 06:30:00 PM","013XX W 112TH PL","0810","THEFT","OVER $500","STREET","false","false",2234,22,34,75,"06",1169189,1830117,2015,"02/10/2018 03:50:01 PM",41.689347752,-87.65622728,"(41.689347752, -87.65622728)"
"114",10061157,"HY248350","05/05/2015 07:00:00 AM","087XX S PARNELL AVE","0810","THEFT","OVER $500","RESIDENCE","false","false",2223,22,21,71,"06",1174164,1846928,2015,"02/10/2018 03:50:01 PM",41.735370798,-87.637516538,"(41.735370798, -87.637516538)"
"115",10061158,"HY249713","05/06/2015 05:36:00 PM","080XX S EMERALD AVE","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","RESIDENTIAL YARD (FRONT/BACK)","true","false",621,6,21,71,"24",1172701,1851488,2015,"02/10/2018 03:50:01 PM",41.747916374,-87.642742311,"(41.747916374, -87.642742311)"
"116",10061159,"HY249677","05/06/2015 03:16:00 PM","018XX N LINDER AVE","0454","BATTERY","AGG PO HANDS NO/MIN INJURY","APARTMENT","true","false",2532,25,37,25,"08B",1139443,1911606,2015,"02/10/2018 03:50:01 PM",41.913557258,-87.763149839,"(41.913557258, -87.763149839)"
"117",10061160,"HY249349","05/03/2015 08:02:00 AM","017XX W 91ST ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",2221,22,21,73,"26",1166455,1844335,2015,"02/10/2018 03:50:01 PM",41.728422775,-87.665832959,"(41.728422775, -87.665832959)"
"118",10061162,"HY249695","05/06/2015 04:49:00 PM","012XX N KEELER AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",2534,25,37,23,"18",1148156,1907816,2015,"02/10/2018 03:50:01 PM",41.902993707,-87.731237427,"(41.902993707, -87.731237427)"
"119",10061163,"HY249675","05/06/2015 05:10:00 PM","050XX S PRINCETON AVE","2024","NARCOTICS","POSS: HEROIN(WHITE)","OTHER","true","false",935,9,3,37,"18",1175139,1871538,2015,"02/10/2018 03:50:01 PM",41.802881756,-87.633210614,"(41.802881756, -87.633210614)"
"120",10061164,"HY249714","05/03/2015 08:30:00 PM","017XX W 119TH ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false",2234,22,34,75,"06",1166691,1825767,2015,"02/10/2018 03:50:01 PM",41.677464116,-87.665495904,"(41.677464116, -87.665495904)"
"121",10061165,"HY246995","05/03/2015 07:15:00 PM","073XX N WINCHESTER AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true",2424,24,49,1,"26",1162043,1948762,2015,"02/10/2018 03:50:01 PM",42.015072751,-87.679079377,"(42.015072751, -87.679079377)"
"122",10061166,"HY249557","05/04/2015 06:00:00 PM","060XX W BLOOMINGDALE AVE","0460","BATTERY","SIMPLE","STREET","false","false",2513,25,29,25,"08B",1136019,1911344,2015,"02/10/2018 03:50:01 PM",41.912900073,-87.775735388,"(41.912900073, -87.775735388)"
"123",10061167,"HY249649","05/06/2015 04:25:00 PM","059XX W SUPERIOR ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",1511,15,29,25,"18",1136660,1904394,2015,"02/10/2018 03:50:01 PM",41.893816956,-87.773547083,"(41.893816956, -87.773547083)"
"124",10061168,"HY249148","05/06/2015 10:35:00 AM","066XX S HALSTED ST","0320","ROBBERY","STRONGARM - NO WEAPON","STREET","false","false",723,7,16,68,"03",1172118,1860614,2015,"02/10/2018 03:50:01 PM",41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
"125",10061170,"HY249718","05/06/2015 07:20:00 AM","070XX S BENNETT AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",332,3,5,43,"05",1190099,1858420,2015,"02/10/2018 03:50:01 PM",41.766537518,-87.57876851,"(41.766537518, -87.57876851)"
"126",10061171,"HY249672","05/06/2015 05:11:00 PM","083XX S KINGSTON AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",423,4,7,46,"26",1194619,1850267,2015,"02/10/2018 03:50:01 PM",41.744055055,-87.562469087,"(41.744055055, -87.562469087)"
"127",10061172,"HY249579","05/06/2015 04:15:00 PM","060XX S GREEN ST","0530","ASSAULT","AGGRAVATED: OTHER DANG WEAPON","APARTMENT","false","false",712,7,16,68,"04A",1171671,1864855,2015,"02/10/2018 03:50:01 PM",41.784619686,-87.646125216,"(41.784619686, -87.646125216)"
"128",10061173,"HY249526","05/06/2015 03:24:00 PM","052XX S ABERDEEN ST","4625","OTHER OFFENSE","PAROLE VIOLATION","STREET","true","false",934,9,16,61,"26",1169870,1870152,2015,"02/10/2018 03:50:01 PM",41.799194568,-87.652574625,"(41.799194568, -87.652574625)"
"129",10061174,"HY249699","05/06/2015 05:25:00 PM","089XX S COTTAGE GROVE AVE","2027","NARCOTICS","POSS: CRACK","SIDEWALK","true","false",633,6,6,44,"18",1183121,1846055,2015,"02/10/2018 03:50:01 PM",41.732771785,-87.604728989,"(41.732771785, -87.604728989)"
"130",10061175,"HY249504","05/01/2015 03:56:00 AM","022XX E 84TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",412,4,8,46,"14",1192496,1849714,2015,"02/10/2018 03:50:01 PM",41.7425895,-87.570265788,"(41.7425895, -87.570265788)"
"131",10061176,"HY249706","05/06/2015 05:14:00 PM","032XX W HURON ST","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","SIDEWALK","true","false",1121,11,27,23,"04A",1154475,1904477,2015,"02/10/2018 03:50:01 PM",41.89370713,-87.708115763,"(41.89370713, -87.708115763)"
"132",10061177,"HY249730","05/03/2015 09:00:00 AM","085XX S BURLEY AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",424,4,10,46,"05",1199294,1848952,2015,"02/10/2018 03:50:01 PM",41.740330401,-87.545383944,"(41.740330401, -87.545383944)"
"133",10061178,"HY249516","05/06/2015 03:55:00 PM","002XX N KOLIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true",1114,11,28,26,"08B",1147358,1900798,2015,"02/10/2018 03:50:01 PM",41.883750881,-87.734348625,"(41.883750881, -87.734348625)"
"134",10061179,"HY249697","05/06/2015 08:00:00 AM","041XX W JACKSON BLVD","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",1115,11,28,26,"05",1148849,1898365,2015,"02/10/2018 03:50:01 PM",41.877045766,-87.728936407,"(41.877045766, -87.728936407)"
"135",10061180,"HY249750","05/06/2015 02:00:00 PM","011XX N MASSASOIT AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","true",1511,15,29,25,"26",1137811,1907013,2015,"02/10/2018 03:50:01 PM",41.900983133,-87.769256534,"(41.900983133, -87.769256534)"
"136",10061182,"HY249669","05/06/2015 07:00:00 AM","003XX S MAPLEWOOD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true",1125,11,2,28,"14",1159433,1898396,2015,"02/10/2018 03:50:01 PM",41.876919736,-87.69007408,"(41.876919736, -87.69007408)"
"137",10061183,"HY249645","05/06/2015 04:30:00 PM","043XX W ADAMS ST","2851","PUBLIC PEACE VIOLATION","ARSON THREAT","RESIDENTIAL YARD (FRONT/BACK)","false","false",1115,11,28,26,"26",1147449,1898658,2015,"02/10/2018 03:50:01 PM",41.877876731,-87.734069333,"(41.877876731, -87.734069333)"
"138",10061184,"HY249667","05/06/2015 05:22:00 PM","077XX N SHERIDAN RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",2422,24,49,1,"08B",1165371,1951231,2015,"02/10/2018 03:50:01 PM",42.021777267,-87.666762834,"(42.021777267, -87.666762834)"
"139",10061185,"HY249404","05/04/2015 01:30:00 PM","002XX S SACRAMENTO BLVD","0870","THEFT","POCKET-PICKING","APARTMENT","false","false",1124,11,28,27,"06",1156421,1898771,2015,"02/10/2018 03:50:01 PM",41.878010186,-87.701123128,"(41.878010186, -87.701123128)"
"140",10061186,"HY249637","04/01/2015 09:00:00 AM","028XX W FLOURNOY ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false",1135,11,2,27,"11",1157534,1896906,2015,"02/10/2018 03:50:01 PM",41.872869873,-87.697087207,"(41.872869873, -87.697087207)"
"141",10061188,"HY249754","03/01/2015 08:00:00 AM","108XX S NORMAL AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",2233,22,34,49,"11",1174885,1833021,2015,"02/10/2018 03:50:01 PM",41.697192014,-87.635288168,"(41.697192014, -87.635288168)"
"142",10061189,"HY249705","05/06/2015 03:00:00 PM","013XX S CLINTON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",124,1,2,28,"07",1172924,1894302,2015,"02/10/2018 03:50:01 PM",41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
"143",10061191,"HY249610","05/06/2015 02:00:00 PM","014XX E 67TH PL","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST/OBSTRUCT/DISARM OFFICER","STREET","true","false",332,3,5,43,"24",1186895,1860522,2015,"02/10/2018 03:50:01 PM",41.772382121,-87.590445659,"(41.772382121, -87.590445659)"
"144",10061193,"HY249598","05/06/2015 04:10:00 PM","060XX N TROY ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",2413,24,50,2,"08B",1154255,1940410,2015,"02/10/2018 03:50:01 PM",41.99231427,-87.707960942,"(41.99231427, -87.707960942)"
"145",10061194,"HY249727","05/06/2015 05:00:00 PM","034XX W FOSTER AVE","0460","BATTERY","SIMPLE","STREET","false","false",1712,17,39,13,"08B",1152695,1934339,2015,"02/10/2018 03:50:01 PM",41.975686228,-87.713860671,"(41.975686228, -87.713860671)"
"146",10061195,"HY249734","05/06/2015 12:00:00 PM","083XX S STATE ST","0460","BATTERY","SIMPLE","STREET","false","false",632,6,21,44,"08B",1177743,1849810,2015,"02/10/2018 03:50:01 PM",41.743199209,-87.624317581,"(41.743199209, -87.624317581)"
"147",10061197,"HY249634","05/06/2015 04:50:00 PM","007XX N RIDGEWAY AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1112,11,27,23,"06",1151248,1904906,2015,"02/10/2018 03:50:01 PM",41.894948265,-87.719956251,"(41.894948265, -87.719956251)"
"148",10061198,"HY249467","05/06/2015 02:25:00 PM","052XX S STATE ST","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","false","false",225,2,3,40,"08B",1177170,1870046,2015,"02/10/2018 03:50:01 PM",41.798741929,-87.62580711,"(41.798741929, -87.62580711)"
"149",10061199,"HY249744","05/06/2015 06:25:00 PM","041XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1031,10,22,30,"08B",1149098,1883714,2015,"02/10/2018 03:50:01 PM",41.836836797,-87.728401147,"(41.836836797, -87.728401147)"
"150",10061200,"HY249562","05/06/2015 04:18:00 PM","083XX S STEWART AVE","0552","ASSAULT","AGGRAVATED PO:KNIFE/CUT INSTR","PARKING LOT/GARAGE(NON.RESID.)","true","false",622,6,21,44,"04A",1175078,1849610,2015,"02/10/2018 03:50:01 PM",41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
"151",10061202,"HY249709","05/05/2015 05:00:00 AM","052XX S TROY ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",923,9,14,63,"06",1156268,1869680,2015,"02/10/2018 03:50:01 PM",41.79818411,-87.702469439,"(41.79818411, -87.702469439)"
"152",10061203,"HY249646","05/03/2015 03:00:00 PM","036XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",212,2,4,35,"08B",1180178,1881065,2015,"02/10/2018 03:50:01 PM",41.82891049,-87.614438175,"(41.82891049, -87.614438175)"
"153",10061205,"HY249636","05/06/2015 04:52:00 PM","042XX S CALUMET AVE","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","APARTMENT","false","true",213,2,3,38,"04B",1179140,1876926,2015,"02/10/2018 03:50:01 PM",41.817576519,-87.618372864,"(41.817576519, -87.618372864)"
"154",10061207,"HY249769","05/06/2015 06:35:00 PM","055XX W CONGRESS PKWY","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","SIDEWALK","true","false",1522,15,29,25,"18",1139758,1897140,2015,"02/10/2018 03:50:01 PM",41.873855027,-87.762346249,"(41.873855027, -87.762346249)"
"155",10061208,"HY249394","05/06/2015 01:14:00 PM","077XX S KEATING AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false",834,8,13,70,"11",1146082,1852856,2015,"02/10/2018 03:50:01 PM",41.752215282,-87.740249375,"(41.752215282, -87.740249375)"
"156",10061209,"HY249342","05/04/2015 06:00:00 PM","043XX S ST LOUIS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",821,8,14,58,"07",1153790,1875711,2015,"02/10/2018 03:50:01 PM",41.814783559,-87.711396764,"(41.814783559, -87.711396764)"
"157",10061210,"HY249687","05/06/2015 03:00:00 AM","074XX S KIMBARK AVE","0281","CRIM SEXUAL ASSAULT","NON-AGGRAVATED","APARTMENT","false","true",324,3,5,43,"02",1186169,1855880,2015,"02/10/2018 03:50:01 PM",41.759661228,-87.593253339,"(41.759661228, -87.593253339)"
"158",10061212,"HY249691","05/06/2015 05:15:00 PM","050XX S KEDZIE AVE","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","true","false",821,8,14,63,"08B",1155898,1870955,2015,"02/10/2018 03:50:01 PM",41.80169033,-87.703792065,"(41.80169033, -87.703792065)"
"159",10061213,"HY249434","05/06/2015 02:00:00 PM","049XX S RACINE AVE","0880","THEFT","PURSE-SNATCHING","SIDEWALK","false","false",933,9,16,61,"06",1169162,1871861,2015,"02/10/2018 03:50:01 PM",41.803899611,-87.655121578,"(41.803899611, -87.655121578)"
"160",10061214,"HY249780","05/06/2015 06:36:00 PM","004XX S LOTUS AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","SIDEWALK","true","false",1522,15,29,25,"26",1139957,1897364,2015,"02/10/2018 03:50:01 PM",41.874466078,-87.761610127,"(41.874466078, -87.761610127)"
"161",10061215,"HY249532","05/06/2015 10:15:00 AM","065XX S HAMLIN AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",833,8,13,65,"05",1152170,1860782,2015,"02/10/2018 03:50:01 PM",41.773848192,-87.717731348,"(41.773848192, -87.717731348)"
"162",10061217,"HY249765","08/18/2014 12:01:00 AM","035XX N KEDZIE AVE","1110","DECEPTIVE PRACTICE","BOGUS CHECK","CURRENCY EXCHANGE","false","false",1733,17,35,21,"11",1154429,1923211,2014,"02/10/2018 03:50:01 PM",41.945115705,-87.707782823,"(41.945115705, -87.707782823)"
"163",10061218,"HY249529","04/28/2015 12:00:00 PM","018XX S KEDZIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","false",1022,10,24,29,"08B",1155317,1890909,2015,"02/10/2018 03:50:01 PM",41.856458263,-87.705387932,"(41.856458263, -87.705387932)"
"164",10061219,"HY249700","05/06/2015 05:24:00 PM","049XX S KILBOURN AVE","0453","BATTERY","AGGRAVATED PO: OTHER DANG WEAP","PARK PROPERTY","true","false",815,8,23,57,"04B",1147193,1871572,2015,"02/10/2018 03:50:01 PM",41.803553993,-87.735701327,"(41.803553993, -87.735701327)"
"165",10061220,"HY249674","05/06/2015 04:33:00 PM","041XX S LANGLEY AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","false",214,2,4,38,"26",1181558,1877778,2015,"02/10/2018 03:50:01 PM",41.819858921,-87.6094767,"(41.819858921, -87.6094767)"
"166",10061221,"HY249711","05/06/2015 05:30:00 PM","070XX S LOOMIS BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","true","true",734,7,17,67,"08B",1168212,1858168,2015,"02/10/2018 03:50:01 PM",41.766344882,-87.658999567,"(41.766344882, -87.658999567)"
"167",10061223,"HY249608","05/06/2015 04:28:00 PM","053XX W LEXINGTON ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","GOVERNMENT BUILDING/PROPERTY","false","false",1522,15,29,25,"08A",1141004,1896112,2015,"02/10/2018 03:50:01 PM",41.871011224,-87.757796773,"(41.871011224, -87.757796773)"
"168",10061224,"HY249548","04/21/2015 09:00:00 AM","033XX W 61ST PL","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",823,8,15,66,"26",1155235,1863650,2015,"02/10/2018 03:50:01 PM",41.78165766,-87.706418922,"(41.78165766, -87.706418922)"
"169",10061225,"HY249757","05/04/2015 11:00:00 AM","056XX S ROCKWELL ST","0810","THEFT","OVER $500","RESIDENCE","false","false",824,8,16,63,"06",1159998,1867272,2015,"02/10/2018 03:50:01 PM",41.791500304,-87.688856955,"(41.791500304, -87.688856955)"
"170",10061226,"HY249798","05/06/2015 06:00:00 PM","057XX S MORGAN ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",712,7,16,68,"26",1170624,1866764,2015,"02/10/2018 03:50:01 PM",41.7898811,-87.649908305,"(41.7898811, -87.649908305)"
